Entry	Entry name	Cross-reference (EMBL)	Cross-reference (GenBank)	Gene names	Protein names
A0A057RRC1	A0A057RRC1_MYCTX	JKCC01000012;		X220_02571	NAD-dependent glutamate dehydrogenase Gdh
A0A048Q0I4	A0A048Q0I4_MYCTX	JKUX01000009;		V979_02562	NAD-dependent glutamate dehydrogenase Gdh
A0A053DHM2	A0A053DHM2_MYCTX	JLUD01000006;		P483_02565	NAD-dependent glutamate dehydrogenase Gdh
A0A054DWD7	A0A054DWD7_MYCTX	JLQV01000008;		P971_02556	NAD-dependent glutamate dehydrogenase Gdh
A0A057AHD6	A0A057AHD6_MYCTX	JKEF01000009;		X165_02576	NAD-dependent glutamate dehydrogenase Gdh
N7TS05	N7TS05_BRUAO	AQIZ01000001;		C078_01668	Uncharacterized protein
U9JQW2	U9JQW2_PSEAI	AXPU01000003;		Q060_01221	NAD-specific glutamate dehydrogenase
K5UUH7	K5UUH7_9VIBR	AJSS01000103;		gdhB VCHENC03_1020	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
S7HZQ6	S7HZQ6_VIBFL	ASXS01000015;		L910_1575	NAD-specific glutamate dehydrogenase, large form
N8LFY8	N8LFY8_BRUOV	AQIJ01000011;		H714_01630	Uncharacterized protein
I0W9B8	I0W9B8_9NOCA	AJJH01000172;		W59_35713	NAD specific glutamate dehydrogenase
N7PP42	N7PP42_BRUSS	AQNV01000002;		C050_03071	Uncharacterized protein
H8FL32	H8FL32_XANCI	CAHO01000076;		gdhB XMIN_4061	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
C4IT22	C4IT22_BRUAO	ACOR01000004;		BAAA_4000050	Uncharacterized protein
I0W9W9	I0W9W9_9NOCA	AJJH01000171;		W59_33823	NAD-specific glutamate dehydrogenase
U7M642	U7M642_9ACTO	AXMK01000001;		HMPREF1278_00302	Uncharacterized protein
I0WWC6	I0WWC6_9NOCA	AJJH01000025;		W59_07055	Glutamate dehydrogenase
A8T0Y8	A8T0Y8_9VIBR	ABGR01000002;		AND4_01263	Carboxy-terminal protease (EC 3.4.21.102)
X7EPQ5	X7EPQ5_VIBPH	JAIH01000131;		D037_4600	Bacterial NAD-glutamate dehydrogenase family protein
I4YMV5	I4YMV5_9RHIZ	JH660647;		MicloDRAFT_00060220	NAD-specific glutamate dehydrogenase
A0A053RTG5	A0A053RTG5_MYCTX	JLSK01000010;		P916_02551	NAD-dependent glutamate dehydrogenase Gdh
A0A054XCM5	A0A054XCM5_MYCTX	JKTJ01000002;		W019_01975	NAD-dependent glutamate dehydrogenase Gdh
A0A053RBT1	A0A053RBT1_MYCTX	JLSM01000009;		P914_01739	NAD-dependent glutamate dehydrogenase Gdh
A0A056U4F8	A0A056U4F8_MYCTX	JKFD01000004;		X141_00688	NAD-dependent glutamate dehydrogenase Gdh
A0A045PNV4	A0A045PNV4_MYCTX	JLAK01000008;		N061_02572	NAD-dependent glutamate dehydrogenase Gdh
A0A048Q1W9	A0A048Q1W9_MYCTX	JKUY01000004;		V978_00749	NAD-dependent glutamate dehydrogenase Gdh
A0A056H6U8	A0A056H6U8_MYCTX	JKGQ01000005;		X101_02558	NAD-dependent glutamate dehydrogenase Gdh
A0A040IS42	A0A040IS42_MYCTX	JLDP01000018;		AJ49_02061	NAD-dependent glutamate dehydrogenase Gdh
A0A038QL39	A0A038QL39_MYCTX	JLKL01000001;		X359_00202	NAD-dependent glutamate dehydrogenase Gdh
A0A056IYN2	A0A056IYN2_MYCTX	JKGK01000008;		X107_02560	NAD-dependent glutamate dehydrogenase Gdh
A0A015SKT5	A0A015SKT5_BACFG	JGCT01000220;		gdh M121_3225	Glutamate dehydrogenase
A0A016LKJ1	A0A016LKJ1_BACFG	JGEQ01000086;		gdh M135_3984	Glutamate dehydrogenase
A0A051WIX4	A0A051WIX4_MYCTX	JLXP01000013;		K882_05032	NAD-dependent glutamate dehydrogenase Gdh
A0A039TFE0	A0A039TFE0_MYCTX	JLFT01000016;		AI92_01959	NAD-dependent glutamate dehydrogenase Gdh
X8APS9	X8APS9_MYCXE	JAOB01000047;		I553_7554	Bacterial NAD-glutamate dehydrogenase family protein
X8AQ30	X8AQ30_MYCXE	JAOB01000047;		I553_7556	Bacterial NAD-glutamate dehydrogenase family protein
X8AMK9	X8AMK9_MYCXE	JAOB01000047;		I553_7555	Bacterial NAD-glutamate dehydrogenase family protein
V4UY31	V4UY31_PSEAI	AXZJ01000087;		T266_12605	Glutamate dehydrogenase
X5V261	X5V261_9RHIZ	AYVX01000017;		X760_27420	NAD-glutamate dehydrogenase
G6YTK8	G6YTK8_9ALTE	AGTR01000038;		KYE_11009	NAD-glutamate dehydrogenase
N7WQA4	N7WQA4_BRUAO	AQJL01000007;		C085_01665	Uncharacterized protein
F1VG20	F1VG20_PROAA	ADYM01000044;		HMPREF9571_02548	Bacterial NAD-glutamate dehydrogenase
V6JHQ2	V6JHQ2_PSEPU	AYJQ01000012;		gdhB EDP1_3662	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
N7D456	N7D456_BRUAO	AQLU01000002;		C075_01670	Uncharacterized protein
X8APT3	X8APT3_MYCXE	JAOB01000047;		I553_7559	Bacterial NAD-glutamate dehydrogenase family protein
K7ABM9	K7ABM9_9ALTE	BAER01000044;		gdhB GPLA_1863	NAD-specific glutamate dehydrogenase
D1EM50	D1EM50_9RHIZ	EQ999542;		BALG_03181	NAD-glutamate dehydrogenase
G6YUR6	G6YUR6_9ALTE	AGTR01000053;		KYE_12665	NAD-glutamate dehydrogenase
K2Y3F3	K2Y3F3_VIBCL	ALEA01000161;		gdhB VCHC81A2_1571	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
T2RSE7	T2RSE7_SACER	AVCN01000122;		N599_25870	NAD-glutamate dehydrogenase
X8ANF9	X8ANF9_MYCXE	JAOB01000047;		I553_7557	Bacterial NAD-glutamate dehydrogenase family protein
X8AQR6	X8AQR6_MYCXE	JAOB01000047;		I553_7558	Bacterial NAD-glutamate dehydrogenase family protein
I0RQW0	I0RQW0_MYCXE	AJFI01000060;		MXEN_10886	Glutamate dehydrogenase
A0A054HZ38	A0A054HZ38_MYCTX	JLSS01000018;		P987_03434	NAD-dependent glutamate dehydrogenase Gdh
A0A050ARE0	A0A050ARE0_MYCTX	JJTE01000020;		BA04_02033	NAD-dependent glutamate dehydrogenase Gdh
A0A054FZM8	A0A054FZM8_MYCTX	JLQQ01000015;		P976_02288	NAD-dependent glutamate dehydrogenase Gdh
K7A667	K7A667_9ALTE	BAER01000005;		gdh GPLA_0054	Glutamate dehydrogenase
A0A057A202	A0A057A202_MYCTX	JKEH01000010;		X163_02564	NAD-dependent glutamate dehydrogenase Gdh
A0A050KRJ1	A0A050KRJ1_MYCTX	JLZA01000016;		G061_06487	NAD-dependent glutamate dehydrogenase Gdh
A0A055B9B8	A0A055B9B8_MYCTX	JKSY01000006;		W033_00926	NAD-dependent glutamate dehydrogenase Gdh
A0A040MBQ7	A0A040MBQ7_MYCTX	JKAE01000013;		AL13_02564	NAD-dependent glutamate dehydrogenase Gdh
A0A051E902	A0A051E902_MYCTX	JLCA01000003;		I114_00991	NAD-dependent glutamate dehydrogenase Gdh
A0A058K8J5	A0A058K8J5_MYCTX	JLKJ01000005;		X361_02568	NAD-dependent glutamate dehydrogenase Gdh
K2TJI3	K2TJI3_PSESY	AKCJ01000103;		Pav013_1583	Uncharacterized protein
I8B4L7	I8B4L7_MYCAB	AKTV01000006;		gudB MA4S0726RA_1753	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
G1FE36	G1FE36_LACLL	JN172911;		gdh PVF_pVF21p11	Glutamate dehydrogenase
L7KXU4	L7KXU4_9ACTO	BANS01000022;		GOAMI_22_00580	Uncharacterized protein
I8VA31	I8VA31_MYCAB	AKTV01000006;		gdh MA4S0726RA_4202	NAD-dependent glutamate dehydrogenase (EC 1.4.1.2)
H0E264	H0E264_9ACTN	AGUD01000040;		PAI11_08770	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
U1YP09	U1YP09_9RHIZ	AWEU01000052;		O206_13400	NAD-glutamate dehydrogenase
N8C5F1	N8C5F1_BRUML	AQKB01000002;		C036_00373	Uncharacterized protein
S0IAT5	S0IAT5_PSEAI	ASWW01000003;		L346_01228	NAD-specific glutamate dehydrogenase
Q1NA38	Q1NA38_SPHSS	AAQG01000015;		SKA58_12095	NAD-glutamate dehydrogenase
V4PC37	V4PC37_9CAUL	AWGE01000001;		AEAC466_00095	Uncharacterized protein
A4BHI3	A4BHI3_9GAMM	AAOE01000021;		MED297_16614	NAD-specific glutamate dehydrogenase
N7V8J6	N7V8J6_BRUAO	AQJF01000007;		C981_01670	Uncharacterized protein
L7L008	L7L008_9ACTO	BANS01000027;		gdh GOAMI_27_00330	NAD-dependent glutamate dehydrogenase
I8VEI2	I8VEI2_MYCAB	AKTV01000004;		MA4S0726RA_1408	Putative NAD-DEPENDENT GLUTAMATE DEHYDROGENASE GDH
J1GGT7	J1GGT7_VIBCL	ALCZ01000072;		gdhB VCCP10303_1519	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
U9AWG7	U9AWG7_PSEAI	AXRG01000003;		Q009_01698	NAD-specific glutamate dehydrogenase
L8SFD5	L8SFD5_VIBCL	AGUZ02000143;		gdhB VCHC78A1_01664	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
A0A041AF89	A0A041AF89_MYCTX	JJYO01000005;		AL70_02280	NAD-dependent glutamate dehydrogenase Gdh
G5KYX0	G5KYX0_STRSU	AEYY01000026;		gdh SSUR61_0834	Glutamate dehydrogenase
A0A039NCX5	A0A039NCX5_MYCTX	JLGN01000020;		AI72_02311	NAD-dependent glutamate dehydrogenase Gdh
A0A048I8M5	A0A048I8M5_MYCTX	JKVU01000009;		V954_02568	NAD-dependent glutamate dehydrogenase Gdh
C2GKR8	C2GKR8_9CORY	ACHF01000120;		gdh HMPREF0293_2512	Glutamate dehydrogenase
A0A049ERX0	A0A049ERX0_MYCTX	JLHZ01000004;		X428_01310	NAD-dependent glutamate dehydrogenase Gdh
A0A043XSC5	A0A043XSC5_MYCTX	JKLK01000025;		AO59_03287	NAD-dependent glutamate dehydrogenase Gdh
Q0E5I0	Q0E5I0_HALHO	AM286406;		gdh1	Glutamate dehydrogenase
A0A047WNQ7	A0A047WNQ7_MYCTX	JKXD01000012;		V919_02567	NAD-dependent glutamate dehydrogenase Gdh
A0A039Y721	A0A039Y721_MYCTX	JLFD01000027;		AJ08_03026	NAD-dependent glutamate dehydrogenase Gdh
A0A046GQM9	A0A046GQM9_MYCTX	JKYF01000009;		N122_02565	NAD-dependent glutamate dehydrogenase Gdh
A0A044VGQ7	A0A044VGQ7_MYCTX	JKIT01000021;		AP31_02587	NAD-dependent glutamate dehydrogenase Gdh
A0A039FGB6	A0A039FGB6_MYCTX	JKBB01000003;		Z568_00509	NAD-dependent glutamate dehydrogenase Gdh
Q0E5H9	Q0E5H9_HALHO	AM286407;		gdh2	Glutamate dehydrogenase
A0A054EDF3	A0A054EDF3_MYCTX	JLQU01000015;		P972_02527	NAD-dependent glutamate dehydrogenase Gdh
A0A053Z3Y3	A0A053Z3Y3_MYCTX	JLRL01000009;		P951_02558	NAD-dependent glutamate dehydrogenase Gdh
A0A016KM56	A0A016KM56_BACFG	JGEM01000074;		gdh M132_3391	Glutamate dehydrogenase
A6D6G0	A6D6G0_9VIBR	ABCH01000046;		VSAK1_05280	Putative NAD-glutamate dehydrogenase
U9L0H0	U9L0H0_PSEAI	AXPX01000003;		Q057_01040	NAD-specific glutamate dehydrogenase
T5INZ1	T5INZ1_VIBPH	AVPX01000004;		D042_1552	Bacterial NAD-glutamate dehydrogenase family protein
H0U0P5	H0U0P5_WOLPI	CAGB01000002;		gdhB WALBB_100008	NAD-glutamate dehydrogenase
R0E4Q4	R0E4Q4_RALPI	APMQ01000007;		OR214_02728	Glutamate dehydrogenase (NAD) (EC 1.4.1.2)
N8INY6	N8INY6_BRUSS	AQLG01000019;		C007_03024	Uncharacterized protein
V5CUU5	V5CUU5_PROAA	APCV01000010;		H497_00412	NAD-glutamate dehydrogenase
C0VJB9	C0VJB9_9GAMM	ABYN01000076;		gdh2 HMPREF0023_1238	Glutamate dehydrogenase
M7MNZ5	M7MNZ5_9MICC	AOCK01000007;		gdhB ADIAG_02587	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
W2EPS8	W2EPS8_9ACTO	AWEV01000179;		MPTA5024_23675	NAD-glutamate dehydrogenase
A9ZL89	A9ZL89_COXBE	AAYJ01000066;		COXBURSA334_1265	NAD-glutamate dehydrogenase (Fragment)
H0I8W9	H0I8W9_MYCAB	AHAR01000007;		MMAS_14890	NAD-dependent glutamate dehydrogenase
I8P1V5	I8P1V5_MYCAB	AKVF01000003;		MMCCUG48898_1395	Putative NAD-DEPENDENT GLUTAMATE DEHYDROGENASE GDH
F9C6Y9	F9C6Y9_VIBCL	AFOV01000067;		gdhB VCHC38A1_1570	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
E6Z1S4	E6Z1S4_BARSR	FN645524;		BARSC_190335	Uncharacterized protein
U1H8S0	U1H8S0_9GAMM	ATFB01000023;		M001_01160	NAD-glutamate dehydrogenase
V7GE48	V7GE48_9RHIZ	AYWL01000011;		X746_21380	NAD-glutamate dehydrogenase
X7WCG5	X7WCG5_MYCAB	JAOV01000001;		L834_0584	Glutamate/Leucine/Phenylalanine/Valine dehydrogenase family protein
W2FF68	W2FF68_PSEFL	AOJA01000018;		H098_05785	Glutamate dehydrogenase
A9ZLG6	A9ZLG6_COXBE	AAYJ01000095;		COXBURSA334_1264	Putative glutamate dehydrogenase, NAD-specific (Fragment)
X7WFT3	X7WFT3_MYCAB	JAOV01000001;		L834_1386	Bacterial NAD-glutamate dehydrogenase family protein
M5F3V2	M5F3V2_9RHIZ	CAAF010000018;		gdhB MESS4_250013	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
X5RFY4	X5RFY4_9RHIZ	AYVO01000005;		X769_19635	NAD-glutamate dehydrogenase
A0A054RZ04	A0A054RZ04_MYCTX	JKUC01000001;		W000_00132	NAD-dependent glutamate dehydrogenase Gdh
A0A045N1W3	A0A045N1W3_9MYCO	JLAO01000004;		N057_02550	NAD-dependent glutamate dehydrogenase Gdh
A0A038ZHB3	A0A038ZHB3_MYCTX	JJVP01000022;		AM61_03171	NAD-dependent glutamate dehydrogenase Gdh
A0A040MB16	A0A040MB16_MYCTX	JKAD01000014;		AL14_02586	NAD-dependent glutamate dehydrogenase Gdh
C0VLI3	C0VLI3_9GAMM	ABYN01000131;		gdh HMPREF0023_2002	Glutamate dehydrogenase
A0A050RU82	A0A050RU82_MYCTX	JMAX01000002;		I052_02486	NAD-dependent glutamate dehydrogenase Gdh
D1PUP4	D1PUP4_9BACT	ACKS01000031;		gdh HMPREF0645_0679	Glutamate dehydrogenase
A0A047ADR8	A0A047ADR8_MYCTX	JLPC01000019;		T592_02747	NAD-dependent glutamate dehydrogenase Gdh
A0A053L1Q4	A0A053L1Q4_MYCTX	JLTG01000008;		P506_02563	NAD-dependent glutamate dehydrogenase Gdh
G7H138	G7H138_9ACTO	BAEE01000043;		gdh GOARA_043_00740	NAD-dependent glutamate dehydrogenase
F2P877	F2P877_PHOMO	DF093596;		gdhB PMSV_936	NAD-specific glutamate dehydrogenase
I9I991	I9I991_MYCAB	AKVB01000002;		gudB MA3A0930R_0857	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
N8FBA0	N8FBA0_BRUOV	AQKO01000012;		C009_01761	Uncharacterized protein
T5IJL2	T5IJL2_VIBPH	AVPV01000006;		D025_2359	Bacterial NAD-glutamate dehydrogenase family protein
X7CC71	X7CC71_PSEAI	AZZN01000007;		Q045_01898	NAD-specific glutamate dehydrogenase
K2UR87	K2UR87_VIBCL	ALDU01000223;		gdhB VCHC52A1_1732	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
V4RK40	V4RK40_9RHIZ	AWXZ01000015;		N177_0906	NAD-specific glutamate dehydrogenase, large form (EC 1.4.1.2)
U9BN05	U9BN05_PSEAI	AXRJ01000009;		Q006_02535	NAD-specific glutamate dehydrogenase
I8NE68	I8NE68_MYCAB	AKVB01000006;		MA3A0930R_1732	Putative NAD-DEPENDENT GLUTAMATE DEHYDROGENASE GDH
S4ACU4	S4ACU4_9ACTO	AOPZ01000558;		STRAU_7635	Putative NAD-specific glutamate dehydrogenase
I8WJ81	I8WJ81_MYCAB	AKVB01000011;		gdh MA3A0930R_4671	NAD-dependent glutamate dehydrogenase (EC 1.4.1.2)
A8PNX1	A8PNX1_9COXI	AAQJ02000001;		RICGR_1139	NAD-glutamate dehydrogenase
A9EJA0	A9EJA0_9GAMM	ABIC01000034;		KT99_13667	Uncharacterized protein
M7Z5C0	M7Z5C0_9RHIZ	ANPA01000004;		MmSR116_1732	NAD-glutamate dehydrogenase
A0A054TV41	A0A054TV41_MYCTX	JKTU01000010;		W008_02599	NAD-dependent glutamate dehydrogenase Gdh
A0A055AXV2	A0A055AXV2_MYCTX	JKTA01000016;		W031_02128	NAD-dependent glutamate dehydrogenase Gdh
A0A050HB42	A0A050HB42_MYCTX	JJSK01000021;		BA36_02615	NAD-dependent glutamate dehydrogenase Gdh
A0A055TPQ8	A0A055TPQ8_MYCTX	JKQW01000017;		W087_03581	NAD-dependent glutamate dehydrogenase Gdh
A0A045DED6	A0A045DED6_MYCTX	JKHU01000019;		AP59_01343	NAD-dependent glutamate dehydrogenase Gdh
A0A042HPM2	A0A042HPM2_MYCTX	JJUH01000002;		AN01_02484	NAD-dependent glutamate dehydrogenase Gdh
A0A043DDK6	A0A043DDK6_MYCTX	JKNU01000010;		AN95_02284	NAD-dependent glutamate dehydrogenase Gdh
A0A055HEP4	A0A055HEP4_MYCTX	JKSG01000013;		W051_02263	NAD-dependent glutamate dehydrogenase Gdh
A0A055CUJ9	A0A055CUJ9_MYCTX	JKSV01000004;		W036_01067	NAD-dependent glutamate dehydrogenase Gdh
A0A040DAM3	A0A040DAM3_MYCTX	JLEK01000027;		AJ28_02676	NAD-dependent glutamate dehydrogenase Gdh
A0A056QBY8	A0A056QBY8_MYCTX	JKFO01000008;		X129_02271	NAD-dependent glutamate dehydrogenase Gdh
A0A055TMD4	A0A055TMD4_MYCTX	JKQX01000016;		W086_02242	NAD-dependent glutamate dehydrogenase Gdh
A0A056BJQ3	A0A056BJQ3_MYCTX	JKHH01000011;		X084_02575	NAD-dependent glutamate dehydrogenase Gdh
A0A051BQN0	A0A051BQN0_MYCTX	JLCL01000006;		I106_01072	NAD-dependent glutamate dehydrogenase Gdh
A0A015NJ78	A0A015NJ78_BACFG	JGCO01000358;		gdh M078_3561	Glutamate dehydrogenase
M7HAC7	M7HAC7_VIBCL	APFQ01000042;		gdhB VCEC0012_001573	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
M7KRG5	M7KRG5_VIBCL	APGA01000092;		gdhB VCNHCC004A_002171	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
U8EIL0	U8EIL0_PSEAI	AXOV01000006;		Q085_02027	NAD-specific glutamate dehydrogenase
B9AZL8	B9AZL8_9BURK	ACFB01000001;		BURMUCGD1_4142	Transposase
B4W5N0	B4W5N0_9CAUL	DS989898;		BBAL3_3089	Bacterial NAD-glutamate dehydrogenase superfamily
U9F1I8	U9F1I8_PSEAI	AXPC01000016;		Q078_05379	NAD-specific glutamate dehydrogenase
X7WS14	X7WS14_9MYCO	JAOR01000019;		L840_0199	Bacterial NAD-glutamate dehydrogenase family protein
S3Q8X9	S3Q8X9_BRUAO	ATGT01000002;		L266_01739	Uncharacterized protein
K8ZCY6	K8ZCY6_XANCT	ANGG01000559;		gdh XTG29_02627	Glutamate dehydrogenase (EC 1.4.1.2)
Q9F0J1	Q9F0J1_STRCL	AF218569;		gdh	NAD-glutamate dehydrogenase
S6G4E4	S6G4E4_ANAPH	APHH01000002;		HGE1_02522	NAD-glutamate dehydrogenase family protein
K2TB57	K2TB57_PSESY	AKCK01000051;		Pav037_1555	Uncharacterized protein
J3E096	J3E096_9PSED	AKJV01000035;		PMI19_02928	NAD-specific glutamate dehydrogenase
J1Y4N9	J1Y4N9_VIBCL	ALEC01000007;		gdhB VCHE25_2479	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
N7KG79	N7KG79_BRUAO	AQMX01000002;		C013_01714	Uncharacterized protein
E0DN63	E0DN63_9RHIZ	ADEZ01000017;		BIBO1_1482	NAD-glutamate dehydrogenase (EC 1.4.1.2)
N7QQI0	N7QQI0_BRUSS	AQNU01000009;		C062_01953	Uncharacterized protein
A0A052FAZ8	A0A052FAZ8_MYCTX	JLWK01000015;		K910_01069	NAD-dependent glutamate dehydrogenase Gdh
A0A042SHC3	A0A042SHC3_MYCTX	JKPC01000008;		AN61_01077	NAD-dependent glutamate dehydrogenase Gdh
A0A048RGI4	A0A048RGI4_MYCTX	JKUS01000016;		V984_03654	NAD-dependent glutamate dehydrogenase Gdh
A0A015XDX7	A0A015XDX7_BACFG	JGDH01000097;		gdh M067_3569	Glutamate dehydrogenase
A0A040RAE6	A0A040RAE6_MYCTX	JJZS01000015;		AL25_02366	NAD-dependent glutamate dehydrogenase Gdh
A0A048VEU6	A0A048VEU6_MYCTX	JLJB01000012;		X398_02560	NAD-dependent glutamate dehydrogenase Gdh
A0A057MGV4	A0A057MGV4_MYCTX	JKCQ01000011;		X206_02201	NAD-dependent glutamate dehydrogenase Gdh
A0A058EVP6	A0A058EVP6_MYCTX	JLLA01000002;		X342_01137	NAD-dependent glutamate dehydrogenase Gdh
A0A041EWI0	A0A041EWI0_MYCTX	JJYB01000003;		AL85_02485	NAD-dependent glutamate dehydrogenase Gdh
A0A038XQ74	A0A038XQ74_MYCTX	JJXY01000001;		AL88_00428	NAD-dependent glutamate dehydrogenase Gdh
A0A054KXS1	A0A054KXS1_MYCTX	JLQD01000010;		T564_02263	NAD-dependent glutamate dehydrogenase Gdh
K2JST0	K2JST0_9PROT	AMRL01000002;		P24_03246	NAD-glutamate dehydrogenase
X5LT26	X5LT26_9MYCO	CCBG010000002;		BN979_06341	NAD-glutamate dehydrogenase
U4V2M6	U4V2M6_9RHIZ	ASXJ01000333;		Q644_05990	NAD-glutamate dehydrogenase
N8LC72	N8LC72_BRUOV	AQII01000013;		H721_01759	Uncharacterized protein
N7F4M2	N7F4M2_BRUAO	AQMH01000010;		C031_01658	Uncharacterized protein
X5LA07	X5LA07_9MYCO	CCBG010000001;		BN979_00771	NAD-glutamate dehydrogenase
U6EG85	U6EG85_9RICK	CBUA010000009;		gdhB RMONA_0700	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
M7RRY7	M7RRY7_PSEPU	ALPV02000007;		PPUTLS46_004114	NAD-glutamate dehydrogenase
S3SPN1	S3SPN1_BRUAO	ATHD01000002;		L256_01734	Uncharacterized protein
X5M0H4	X5M0H4_9MYCO	CCBG010000002;		BN979_05813	NAD-glutamate dehydrogenase
X5LMU2	X5LMU2_9MYCO	CCBG010000002;		BN979_04214	NAD-glutamate dehydrogenase
A0A039IW30	A0A039IW30_MYCBI	JKAN01000009;		Z582_02837	NAD-dependent glutamate dehydrogenase Gdh
A0A040NE03	A0A040NE03_MYCTX	JKAA01000009;		AL17_02570	NAD-dependent glutamate dehydrogenase Gdh
A0A052Q719	A0A052Q719_MYCTX	JLVS01000009;		P440_02584	NAD-dependent glutamate dehydrogenase Gdh
A0A051XZS4	A0A051XZS4_MYCTX	JLXJ01000014;		K888_06500	NAD-dependent glutamate dehydrogenase Gdh
A0A052S6T8	A0A052S6T8_MYCTX	JLVM01000005;		P446_02274	NAD-dependent glutamate dehydrogenase Gdh
A0A048H2G9	A0A048H2G9_MYCTX	JKVY01000003;		V950_00490	NAD-dependent glutamate dehydrogenase Gdh
A0A051ZEH2	A0A051ZEH2_MYCTX	JLXC01000004;		K894_05709	NAD-dependent glutamate dehydrogenase Gdh
A0A052LFF6	A0A052LFF6_MYCTX	JKEA01000024;		X170_02282	NAD-dependent glutamate dehydrogenase Gdh
A0A046YDZ3	A0A046YDZ3_MYCTX	JLPG01000008;		T588_01521	NAD-dependent glutamate dehydrogenase Gdh
A0A049Y431	A0A049Y431_MYCTX	JJTN01000017;		AN23_02245	NAD-dependent glutamate dehydrogenase Gdh
E0NVC5	E0NVC5_9BACT	AEEI01000061;		gdh HMPREF0658_2130	Glutamate dehydrogenase
W5Z3T7	W5Z3T7_9ALTE	CP007152;		AU15_10110	Uncharacterized protein
W5Z3U2	W5Z3U2_9ALTE	CP007152;		AU15_10135	Uncharacterized protein
W5YVQ4	W5YVQ4_9ALTE	CP007152;		AU15_10120	Uncharacterized protein
K6ZWH6	K6ZWH6_9ALTE	BAEQ01000015;		gdhB GPAL_0795	NAD-specific glutamate dehydrogenase
N7WJ29	N7WJ29_BRUAO	AQJG01000008;		C043_01662	Uncharacterized protein
W5YWA9	W5YWA9_9ALTE	CP007152;		AU15_10140	Uncharacterized protein
U7J2Z7	U7J2Z7_9ACTO	AXMG01000001;		HMPREF1299_01340	Uncharacterized protein
W5YV68	W5YV68_9ALTE	CP007152;		AU15_10130	Uncharacterized protein
D0BJ17	D0BJ17_BRUSS	GG703795;		BAVG_3005	ATP/GTP-binding site-containing protein A
N7DWE4	N7DWE4_BRUAO	AQLY01000003;		C971_01668	Uncharacterized protein
J7UVM5	J7UVM5_STEMA	ALOG01000013;		A1OC_02973	Uncharacterized protein
W5YWA5	W5YWA5_9ALTE	CP007152;		AU15_10115	Uncharacterized protein
N8MV81	N8MV81_BRUOV	AQIO01000014;		H719_01750	Uncharacterized protein
W5YVJ7	W5YVJ7_9ALTE	CP007152;		AU15_10125	Uncharacterized protein
A0A040X9I4	A0A040X9I4_MYCTX	JJYZ01000006;		AL56_02559	NAD-dependent glutamate dehydrogenase Gdh
A0A038VCA5	A0A038VCA5_MYCTX	JKJU01000013;		AP02_02298	NAD-dependent glutamate dehydrogenase Gdh
A0A047KXS8	A0A047KXS8_MYCTX	JLNS01000008;		V195_01499	NAD-dependent glutamate dehydrogenase Gdh
A0A047TXH8	A0A047TXH8_MYCTX	JKXL01000008;		V911_02565	NAD-dependent glutamate dehydrogenase Gdh
A0A039VG91	A0A039VG91_MYCTX	JLFN01000017;		AI98_02397	NAD-dependent glutamate dehydrogenase Gdh
A0A015ZG69	A0A015ZG69_BACFG	JGDM01000080;		gdh M076_3580	Glutamate dehydrogenase
A0A047IVM5	A0A047IVM5_MYCTX	JLOD01000005;		T618_00821	NAD-dependent glutamate dehydrogenase Gdh
A0A039DVK6	A0A039DVK6_MYCTX	JKBK01000035;		Z558_03225	NAD-dependent glutamate dehydrogenase Gdh
A0A057IE99	A0A057IE99_MYCTX	JKDD01000017;		X193_02594	NAD-dependent glutamate dehydrogenase Gdh
A0A055BEM4	A0A055BEM4_MYCTX	JKSX01000021;		W034_02270	NAD-dependent glutamate dehydrogenase Gdh
A0A047C9P2	A0A047C9P2_MYCTX	JLOT01000011;		T601_02577	NAD-dependent glutamate dehydrogenase Gdh
A0A055ME90	A0A055ME90_MYCTX	JKRQ01000007;		W067_02578	NAD-dependent glutamate dehydrogenase Gdh
A0A051MC76	A0A051MC76_MYCTX	JLYS01000009;		K854_06473	NAD-dependent glutamate dehydrogenase Gdh
A0A047Y500	A0A047Y500_MYCTX	JKWZ01000009;		V923_01065	NAD-dependent glutamate dehydrogenase Gdh
Q9AFB2	Q9AFB2_9FIRM	AF352072;		gdh	Glutamate dehydrogenase (Fragment)
E2TBL7	E2TBL7_MYCTX	ADHR01000098;		TMBG_01017	NAD-dependent glutamate dehydrogenase gdh
N8AUA6	N8AUA6_BRUAO	AQJW01000004;		C021_01709	Uncharacterized protein
